Name;ModelName;Unk08;SibPath;Position;Rotation;Scale;Unk44;MapStudioLayer;EntityID;UnkE04;LodParamID;UnkE09;IsPointLightShadowSrc;UnkE0B;IsShadowSrc;IsStaticShadowSrc;IsCascade3ShadowSrc;UnkE0F;UnkE10;IsShadowDest;IsShadowOnly;DrawByReflectCam;DrawOnlyReflectCam;EnableOnAboveShadow;DisablePointLightEffect;UnkE17;UnkE18;EntityGroupIDs[0];EntityGroupIDs[1];EntityGroupIDs[2];EntityGroupIDs[3];EntityGroupIDs[4];EntityGroupIDs[5];EntityGroupIDs[6];EntityGroupIDs[7];UnkE3C;UnkE3E;Unk1.DisplayGroups[0];Unk1.DisplayGroups[1];Unk1.DisplayGroups[2];Unk1.DisplayGroups[3];Unk1.DisplayGroups[4];Unk1.DisplayGroups[5];Unk1.DisplayGroups[6];Unk1.DisplayGroups[7];Unk1.DrawGroups[0];Unk1.DrawGroups[1];Unk1.DrawGroups[2];Unk1.DrawGroups[3];Unk1.DrawGroups[4];Unk1.DrawGroups[5];Unk1.DrawGroups[6];Unk1.DrawGroups[7];Unk1.CollisionMask[0];Unk1.CollisionMask[1];Unk1.CollisionMask[2];Unk1.CollisionMask[3];Unk1.CollisionMask[4];Unk1.CollisionMask[5];Unk1.CollisionMask[6];Unk1.CollisionMask[7];Unk1.CollisionMask[8];Unk1.CollisionMask[9];Unk1.CollisionMask[10];Unk1.CollisionMask[11];Unk1.CollisionMask[12];Unk1.CollisionMask[13];Unk1.CollisionMask[14];Unk1.CollisionMask[15];Unk1.CollisionMask[16];Unk1.CollisionMask[17];Unk1.CollisionMask[18];Unk1.CollisionMask[19];Unk1.CollisionMask[20];Unk1.CollisionMask[21];Unk1.CollisionMask[22];Unk1.CollisionMask[23];Unk1.CollisionMask[24];Unk1.CollisionMask[25];Unk1.CollisionMask[26];Unk1.CollisionMask[27];Unk1.CollisionMask[28];Unk1.CollisionMask[29];Unk1.CollisionMask[30];Unk1.CollisionMask[31];Unk1.Condition1;Unk1.Condition2;Unk1.UnkC2;Unk1.UnkC3;Unk1.UnkC4;Unk1.UnkC6;Gparam.LightSetID;Gparam.FogParamID;Gparam.LightScatteringID;Gparam.EnvMapID;Unk8.Unk00;Unk10.MapID;Unk10.Unk04;Unk10.Unk0C;Unk10.Unk10;Unk10.Unk14;ThinkParamID;NPCParamID;TalkID;UnkT15;PlatoonID;CharaInitID;CollisionPartName;WalkRouteName;UnkT24;UnkT28;ChrActivateCondParamID;UnkT34;BackupEventAnimID;UnkT3C;SpEffectSetParamID[0];SpEffectSetParamID[1];SpEffectSetParamID[2];SpEffectSetParamID[3];UnkT84;
c0000_9001;c0000;9001;;<21.357, -26.152, -72.019>;<0, 20.45, 0>;<1, 1, 1>;0;-1;31150710;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;533450000;533450010;0;False;0;23450;h000200;;-1;0;0;0;-1;0;0;0;0;0;1;
c1000_9000;c1000;9000;;<21.004, -28.496, -116.384>;<0, 165, 0>;<1, 1, 1>;2;-1;31150100;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;1;10001000;2000;False;0;-1;;;-1;0;0;0;-1;0;0;0;0;0;1;
c1000_9001;c1000;9001;;<45.829, -9.368, -18.675>;<0, -177.561, 0>;<1, 1, 1>;0;-1;31150950;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;1;10000000;1000;False;0;-1;;;-1;0;0;0;-1;0;0;0;0;0;1;
c4100_9003;c4100;9003;;<29.976, -20.225, -52.3>;<0, 5.874, 0>;<1, 1, 1>;2;-1;31150213;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41000100;41000010;0;False;0;-1;h000200;;-1;0;0;0;-1;0;0;0;0;0;1;
c4100_9005;c4100;9005;;<4.836, -21.567, -38.393>;<0, 8.764, 0>;<1, 1, 1>;2;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41002100;41002010;0;False;0;-1;h000200;;-1;0;0;0;700;0;0;0;0;0;1;
c4100_9006;c4100;9006;;<5.509, -21.671, -36.661>;<0, -57.517, 0>;<1, 1, 1>;2;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41000100;41000010;0;False;0;-1;h000200;;-1;0;0;0;700;0;0;0;0;0;1;
c4100_9007;c4100;9007;;<27.659, -29.332, -92.459>;<0, -24.011, 0>;<1, 1, 1>;2;-1;31150200;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;31155800;0;31155200;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41000100;41000910;0;False;0;-1;h000300;;-1;0;0;0;701;0;0;0;0;0;1;
c4100_9008;c4100;9008;;<32.058, -29.332, -104.339>;<0, 44.771, 0>;<1, 1, 1>;2;-1;31150201;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;31155800;0;31155200;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41000100;41000910;0;False;0;-1;h000300;walk_route_c4100_9008_4;-1;0;0;0;-1;0;0;0;0;0;1;
c4100_9009;c4100;9009;;<31.11, -29.332, -102.246>;<0, 61.177, 0>;<1, 1, 1>;2;-1;31150202;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;31155800;0;31155200;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41000100;41000910;0;False;0;-1;h000300;walk_route_c4100_9009_5;-1;0;0;0;-1;0;0;0;0;0;1;
c4100_9010;c4100;9010;;<9.626, -29.33, -128.956>;<0, 88.253, 0>;<1, 1, 1>;2;-1;31150203;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;31155800;0;31155200;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41002100;41002910;0;False;0;-1;h000300;;-1;0;0;0;703;0;0;0;0;0;1;
c4100_9011;c4100;9011;;<10.8, -29.332, -125.056>;<0, 50.961, 0>;<1, 1, 1>;2;-1;31150204;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;31155800;0;31155200;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;-1;0;0;0;-1;0;-1;0;-1;41002100;41002910;0;False;0;-1;h000300;;-1;0;0;0;700;0;0;0;0;0;1;
